INDEX,VEHICLE ID,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W
7606,9461,2014/6/10,11:00:32,39.95191,N,116.44096,E
1437,2990,2014/6/10,11:00:33,39.63626,N,116.73421,E
1598,3018,2014/6/10,11:00:33,39.86607,N,116.30635,E
3290,4681,2014/6/10,11:00:33,39.82971,N,116.53501,E
3455,4726,2014/6/10,11:00:33,39.78945,N,116.81994,E
3506,5640,2014/6/10,11:00:33,39.92431,N,116.30035,E
4732,6492,2014/6/10,11:00:33,39.93323,N,116.45534,E
4859,6511,2014/6/10,11:00:33,39.88387,N,116.51696,E
5581,6754,2014/6/10,11:00:33,39.9398,N,116.43767,E
6658,8156,2014/6/10,11:00:33,40.07846,N,116.27401,E
6709,8162,2014/6/10,11:00:33,39.93557,N,116.06701,E
7121,8410,2014/6/10,11:00:33,39.93429,N,116.43771,E
7235,9328,2014/6/10,11:00:33,39.94397,N,116.41051,E
68,2075,2014/6/10,11:00:34,39.90487,N,116.42097,E
369,2736,2014/6/10,11:00:34,39.70676,N,116.00801,E
491,2755,2014/6/10,11:00:34,40.18493,N,116.17799,E
720,2787,2014/6/10,11:00:34,39.9452,N,116.29275,E
1140,2848,2014/6/10,11:00:34,39.84059,N,116.3879,E
2706,3553,2014/6/10,11:00:34,39.90662,N,116.41031,E
2840,3843,2014/6/10,11:00:34,39.85079,N,116.38174,E
4498,6446,2014/6/10,11:00:34,39.82524,N,116.33589,E
4508,6447,2014/6/10,11:00:34,40.04996,N,116.61059,E
4632,6479,2014/6/10,11:00:34,39.99174,N,116.33751,E
4701,6489,2014/6/10,11:00:34,39.89589,N,116.24698,E
5016,6603,2014/6/10,11:00:34,39.97161,N,116.33229,E
6132,6934,2014/6/10,11:00:34,39.97593,N,116.56235,E
7039,8402,2014/6/10,11:00:34,39.94752,N,116.3722,E
7675,9655,2014/6/10,11:00:34,39.85452,N,116.33042,E
7716,9683,2014/6/10,11:00:34,39.90658,N,116.40417,E
8019,10118,2014/6/10,11:00:34,39.87822,N,116.29224,E
1,1379,2014/6/10,11:00:35,39.96902,N,116.46177,E
159,2623,2014/6/10,11:00:35,39.97248,N,116.49374,E
721,2787,2014/6/10,11:00:35,39.94522,N,116.29268,E
753,2791,2014/6/10,11:00:35,39.9563,N,116.4191,E
980,2829,2014/6/10,11:00:35,39.90389,N,116.42985,E
1550,3014,2014/6/10,11:00:35,39.86418,N,116.45353,E
1921,3111,2014/6/10,11:00:35,39.88893,N,116.3617,E
2270,3375,2014/6/10,11:00:35,40.07751,N,116.58651,E
3719,5692,2014/6/10,11:00:35,39.87167,N,116.46242,E
5922,6850,2014/6/10,11:00:35,40.00804,N,116.50662,E
6066,6925,2014/6/10,11:00:35,39.88268,N,116.46189,E
6280,7003,2014/6/10,11:00:35,39.98727,N,116.41769,E
6710,8162,2014/6/10,11:00:35,39.93558,N,116.067,E
7890,9772,2014/6/10,11:00:35,39.93492,N,116.10634,E
722,2787,2014/6/10,11:00:36,39.94524,N,116.29262,E
1128,2846,2014/6/10,11:00:36,39.88885,N,116.2525,E
1161,2850,2014/6/10,11:00:36,39.98615,N,116.32945,E
1448,2991,2014/6/10,11:00:36,39.96445,N,116.44378,E
1496,3000,2014/6/10,11:00:36,39.94477,N,116.36607,E
2008,3123,2014/6/10,11:00:36,39.77839,N,116.42922,E
2159,3160,2014/6/10,11:00:36,39.96385,N,116.55038,E
2818,3797,2014/6/10,11:00:36,39.29667,N,117.3428,E
3181,4662,2014/6/10,11:00:36,39.92642,N,116.66416,E
3198,4664,2014/6/10,11:00:36,39.99834,N,116.49601,E
3526,5642,2014/6/10,11:00:36,39.89749,N,116.43864,E
3866,5799,2014/6/10,11:00:36,40.01833,N,116.52746,E
4414,6312,2014/6/10,11:00:36,39.93083,N,116.29576,E
5353,6707,2014/6/10,11:00:36,39.92223,N,116.51455,E
5980,6867,2014/6/10,11:00:36,39.91644,N,116.45174,E
6281,7003,2014/6/10,11:00:36,39.98728,N,116.41779,E
6339,7177,2014/6/10,11:00:36,39.98167,N,116.4153,E
6668,8157,2014/6/10,11:00:36,39.96537,N,116.39585,E
7201,9325,2014/6/10,11:00:36,39.92687,N,116.30355,E
102,2083,2014/6/10,11:00:37,39.95763,N,116.37223,E
191,2707,2014/6/10,11:00:37,39.88202,N,116.30075,E
413,2740,2014/6/10,11:00:37,40.04991,N,116.61097,E
1307,2967,2014/6/10,11:00:37,39.9598,N,116.30226,E
2136,3152,2014/6/10,11:00:37,39.91381,N,116.40313,E
2772,3681,2014/6/10,11:00:37,39.89116,N,116.4561,E
3555,5658,2014/6/10,11:00:37,40.06972,N,116.23825,E
3709,5689,2014/6/10,11:00:37,39.89821,N,116.36417,E
4367,6269,2014/6/10,11:00:37,39.86666,N,116.4745,E
5048,6619,2014/6/10,11:00:37,39.92494,N,116.46685,E
5843,6832,2014/6/10,11:00:37,39.97541,N,116.33948,E
6711,8162,2014/6/10,11:00:37,39.93558,N,116.067,E
7480,9445,2014/6/10,11:00:37,39.93113,N,116.3641,E
1468,2994,2014/6/10,11:00:38,39.87497,N,116.46676,E
3046,4632,2014/6/10,11:00:38,40.04982,N,116.61091,E
3051,4634,2014/6/10,11:00:38,39.90026,N,116.30398,E
5283,6696,2014/6/10,11:00:38,39.97653,N,116.57905,E
1861,3076,2014/6/10,11:00:39,39.88563,N,116.43084,E
2348,3428,2014/6/10,11:00:39,39.90504,N,116.61405,E
2850,3845,2014/6/10,11:00:39,40.03581,N,116.34942,E
3052,4634,2014/6/10,11:00:39,39.90003,N,116.30399,E
3770,5699,2014/6/10,11:00:39,39.93219,N,116.68754,E
4357,6267,2014/6/10,11:00:39,40.00673,N,116.49391,E
4476,6440,2014/6/10,11:00:39,39.83286,N,116.37327,E
4662,6483,2014/6/10,11:00:39,39.90043,N,116.32279,E
4897,6540,2014/6/10,11:00:39,39.87237,N,116.45347,E
7622,9468,2014/6/10,11:00:39,39.93943,N,116.42004,E
7690,9659,2014/6/10,11:00:39,39.79117,N,116.34845,E
7989,9958,2014/6/10,11:00:39,39.92097,N,116.43239,E
1315,2969,2014/6/10,11:00:40,39.79369,N,116.39227,E
1335,2973,2014/6/10,11:00:40,40.01538,N,116.51295,E
1551,3014,2014/6/10,11:00:40,39.8642,N,116.45353,E
2623,3535,2014/6/10,11:00:40,40.00701,N,116.34621,E
2964,4616,2014/6/10,11:00:40,39.9069,N,116.48915,E
3036,4630,2014/6/10,11:00:40,39.63559,N,116.55702,E
3321,4684,2014/6/10,11:00:40,39.97354,N,116.37468,E
3985,5833,2014/6/10,11:00:40,39.8709,N,116.52267,E
4043,5856,2014/6/10,11:00:40,39.87646,N,116.54446,E
4466,6439,2014/6/10,11:00:40,39.90677,N,116.50041,E
4712,6490,2014/6/10,11:00:40,39.87665,N,116.35134,E
5121,6655,2014/6/10,11:00:40,39.98021,N,116.38703,E
5939,6853,2014/6/10,11:00:40,40.02258,N,116.50493,E
6712,8162,2014/6/10,11:00:40,39.93558,N,116.06701,E
7310,9334,2014/6/10,11:00:40,40.20955,N,116.81272,E
541,2761,2014/6/10,11:00:41,39.84723,N,116.19599,E
1734,3053,2014/6/10,11:00:41,39.89374,N,116.44965,E
2169,3186,2014/6/10,11:00:41,39.89942,N,116.48433,E
2782,3716,2014/6/10,11:00:41,36.27418,N,120.06133,E
3311,4683,2014/6/10,11:00:41,39.99378,N,116.5011,E
3607,5668,2014/6/10,11:00:41,40.18751,N,117.12513,E
3830,5777,2014/6/10,11:00:41,39.69743,N,116.37102,E
4091,5870,2014/6/10,11:00:41,39.95835,N,116.45047,E
5545,6747,2014/6/10,11:00:41,40.02182,N,116.49487,E
7422,9429,2014/6/10,11:00:41,39.92318,N,116.40478,E
7569,9454,2014/6/10,11:00:41,39.85828,N,116.28141,E
732,2788,2014/6/10,11:00:42,39.92301,N,116.42326,E
1256,2862,2014/6/10,11:00:42,39.93946,N,116.39693,E
2451,3484,2014/6/10,11:00:42,40.04021,N,116.56102,E
2582,3524,2014/6/10,11:00:42,39.96131,N,116.40016,E
2666,3547,2014/6/10,11:00:42,39.86921,N,116.51551,E
3015,4625,2014/6/10,11:00:42,39.93237,N,116.45874,E
3199,4664,2014/6/10,11:00:42,39.99834,N,116.49602,E
3252,4677,2014/6/10,11:00:42,39.95123,N,116.45114,E
3364,4706,2014/6/10,11:00:42,39.9319,N,116.44414,E
3374,4708,2014/6/10,11:00:42,40.01086,N,116.5038,E
3626,5670,2014/6/10,11:00:42,39.98267,N,116.29827,E
4652,6482,2014/6/10,11:00:42,39.93019,N,116.49775,E
5623,6764,2014/6/10,11:00:42,39.94719,N,116.46259,E
5695,6785,2014/6/10,11:00:42,40.07493,N,116.58198,E
5705,6789,2014/6/10,11:00:42,39.97033,N,116.42603,E
5929,6851,2014/6/10,11:00:42,39.97812,N,116.56119,E
6620,7554,2014/6/10,11:00:42,39.93929,N,116.3883,E
6713,8162,2014/6/10,11:00:42,39.93557,N,116.06702,E
7472,9444,2014/6/10,11:00:42,39.88841,N,116.27647,E
8052,10124,2014/6/10,11:00:42,40.01157,N,116.31203,E
834,2807,2014/6/10,11:00:43,39.71817,N,116.4248,E
911,2819,2014/6/10,11:00:43,39.89723,N,116.35041,E
2634,3537,2014/6/10,11:00:43,40.07601,N,116.58138,E
2667,3547,2014/6/10,11:00:43,39.86922,N,116.51539,E
3820,5761,2014/6/10,11:00:43,40.04989,N,116.61092,E
5368,6709,2014/6/10,11:00:43,39.97795,N,116.47064,E
6424,7254,2014/6/10,11:00:43,39.92806,N,116.42712,E
7780,9710,2014/6/10,11:00:43,39.92387,N,116.35006,E
8118,10301,2014/6/10,11:00:43,40.07713,N,116.58744,E
8170,11666,2014/6/10,11:00:43,39.949,N,116.42464,E
69,2075,2014/6/10,11:00:44,39.90507,N,116.42096,E
511,2757,2014/6/10,11:00:44,39.95807,N,116.38883,E
1229,2857,2014/6/10,11:00:44,39.89826,N,116.36402,E
1365,2978,2014/6/10,11:00:44,39.90667,N,116.6628,E
1508,3001,2014/6/10,11:00:44,39.85373,N,116.45556,E
2897,4409,2014/6/10,11:00:44,39.85542,N,116.38449,E
3171,4659,2014/6/10,11:00:44,39.86779,N,116.79649,E
3964,5830,2014/6/10,11:00:44,39.96623,N,116.35259,E
4879,6514,2014/6/10,11:00:44,39.85931,N,116.36609,E
4962,6590,2014/6/10,11:00:44,39.97126,N,116.37722,E
5378,6714,2014/6/10,11:00:44,39.95829,N,116.43587,E
5524,6745,2014/6/10,11:00:44,39.90408,N,116.47624,E
5663,6768,2014/6/10,11:00:44,39.9783,N,116.56033,E
5700,6786,2014/6/10,11:00:44,39.90701,N,116.46317,E
5752,6809,2014/6/10,11:00:44,39.98211,N,116.43001,E
6577,7283,2014/6/10,11:00:44,39.76456,N,116.54395,E
6714,8162,2014/6/10,11:00:44,39.93558,N,116.06703,E
596,2774,2014/6/10,11:00:45,39.79867,N,116.33377,E
2385,3438,2014/6/10,11:00:45,39.91489,N,116.54844,E
2398,3456,2014/6/10,11:00:45,39.55811,N,116.78124,E
2668,3547,2014/6/10,11:00:45,39.86924,N,116.51514,E
3016,4625,2014/6/10,11:00:45,39.93243,N,116.45856,E
3897,5805,2014/6/10,11:00:45,39.9091,N,116.42874,E
4270,6257,2014/6/10,11:00:45,39.96858,N,116.42853,E
4337,6264,2014/6/10,11:00:45,39.8586,N,116.39346,E
5688,6783,2014/6/10,11:00:45,39.89128,N,116.48414,E
5753,6809,2014/6/10,11:00:45,39.98212,N,116.43016,E
5763,6810,2014/6/10,11:00:45,39.9779,N,116.56169,E
6236,6980,2014/6/10,11:00:45,39.97806,N,116.56174,E
7813,9740,2014/6/10,11:00:45,39.88627,N,116.2048,E
7999,10012,2014/6/10,11:00:45,39.97269,N,116.48533,E
149,2622,2014/6/10,11:00:46,39.89838,N,116.32048,E
710,2786,2014/6/10,11:00:46,39.88281,N,116.29742,E
957,2826,2014/6/10,11:00:46,40.01398,N,116.34482,E
1117,2845,2014/6/10,11:00:46,39.98646,N,116.3822,E
1277,2875,2014/6/10,11:00:46,39.83122,N,116.42574,E
2471,3489,2014/6/10,11:00:46,39.92413,N,116.60508,E
2617,3534,2014/6/10,11:00:46,39.97529,N,116.33573,E
4019,5848,2014/6/10,11:00:46,39.89169,N,116.4139,E
4538,6464,2014/6/10,11:00:46,39.94257,N,116.45868,E
5571,6750,2014/6/10,11:00:46,39.9428,N,116.35095,E
5754,6809,2014/6/10,11:00:46,39.98212,N,116.43043,E
5805,6818,2014/6/10,11:00:46,40.26363,N,116.67812,E
6027,6875,2014/6/10,11:00:46,39.97505,N,116.37427,E
6609,7550,2014/6/10,11:00:46,39.90979,N,116.26755,E
6715,8162,2014/6/10,11:00:46,39.93558,N,116.06704,E
7799,9722,2014/6/10,11:00:46,39.92308,N,116.25622,E
7917,9794,2014/6/10,11:00:46,39.98786,N,116.42823,E
8097,10259,2014/6/10,11:00:46,40.05554,N,118.73669,E
257,2720,2014/6/10,11:00:47,39.94261,N,116.35122,E
481,2754,2014/6/10,11:00:47,40.02878,N,116.33179,E
814,2801,2014/6/10,11:00:47,39.8666,N,116.31551,E
1219,2856,2014/6/10,11:00:47,39.90038,N,116.37793,E
1302,2966,2014/6/10,11:00:47,39.85476,N,116.31073,E
1396,2983,2014/6/10,11:00:47,39.90625,N,116.26819,E
1401,2984,2014/6/10,11:00:47,39.87941,N,116.48382,E
1638,3023,2014/6/10,11:00:47,39.9397,N,116.4381,E
1785,3062,2014/6/10,11:00:47,40.03321,N,116.40427,E
2570,3523,2014/6/10,11:00:47,39.93254,N,116.45393,E
2716,3554,2014/6/10,11:00:47,39.88878,N,116.44796,E
4301,6260,2014/6/10,11:00:47,39.90737,N,116.30245,E
4518,6461,2014/6/10,11:00:47,39.62034,N,116.70364,E
4558,6466,2014/6/10,11:00:47,40.28467,N,116.77008,E
4671,6486,2014/6/10,11:00:47,39.75371,N,116.34521,E
4681,6487,2014/6/10,11:00:47,39.93171,N,116.42788,E
5111,6652,2014/6/10,11:00:47,39.86789,N,116.31515,E
5155,6664,2014/6/10,11:00:47,39.97807,N,116.56213,E
5183,6673,2014/6/10,11:00:47,39.97953,N,116.29967,E
5313,6700,2014/6/10,11:00:47,39.97754,N,116.55978,E
5560,6749,2014/6/10,11:00:47,39.96625,N,116.32419,E
5653,6767,2014/6/10,11:00:47,39.87609,N,116.45189,E
5891,6845,2014/6/10,11:00:47,39.92193,N,116.44413,E
6465,7263,2014/6/10,11:00:47,39.94275,N,116.40217,E
7481,9445,2014/6/10,11:00:47,39.9312,N,116.36537,E
103,2083,2014/6/10,11:00:48,39.95747,N,116.37337,E
227,2714,2014/6/10,11:00:48,39.92653,N,116.60098,E
354,2735,2014/6/10,11:00:48,39.99286,N,116.32556,E
616,2776,2014/6/10,11:00:48,40.06633,N,116.24153,E
651,2779,2014/6/10,11:00:48,39.91581,N,116.44845,E
824,2806,2014/6/10,11:00:48,39.82925,N,116.3042,E
1325,2972,2014/6/10,11:00:48,39.86964,N,116.3255,E
2058,3134,2014/6/10,11:00:48,39.95745,N,116.40165,E
2751,3649,2014/6/10,11:00:48,39.90791,N,116.43819,E
2814,3794,2014/6/10,11:00:48,40.26827,N,116.22742,E
3026,4629,2014/6/10,11:00:48,40.1077,N,116.63282,E
5031,6615,2014/6/10,11:00:48,39.92237,N,116.43994,E
5446,6730,2014/6/10,11:00:48,39.97824,N,116.56183,E
5456,6731,2014/6/10,11:00:48,40.02368,N,116.51701,E
6351,7179,2014/6/10,11:00:48,39.94913,N,116.4595,E
6716,8162,2014/6/10,11:00:48,39.93558,N,116.06703,E
6940,8179,2014/6/10,11:00:48,39.90812,N,116.39601,E
7947,9954,2014/6/10,11:00:48,39.71995,N,116.65201,E
104,2083,2014/6/10,11:00:49,39.95755,N,116.37339,E
531,2760,2014/6/10,11:00:49,40.04869,N,116.29823,E
1528,3008,2014/6/10,11:00:49,39.96142,N,116.37416,E
2741,3640,2014/6/10,11:00:49,40.04109,N,116.30554,E
3271,4679,2014/6/10,11:00:49,39.84843,N,116.25514,E
4034,5850,2014/6/10,11:00:49,39.87562,N,116.43977,E
4135,6184,2014/6/10,11:00:49,40.01286,N,116.35956,E
4611,6477,2014/6/10,11:00:49,39.56836,N,115.94889,E
4764,6495,2014/6/10,11:00:49,39.85967,N,116.42529,E
172,2704,2014/6/10,11:00:50,39.89999,N,116.41114,E
970,2828,2014/6/10,11:00:50,40.04629,N,116.40096,E
1129,2846,2014/6/10,11:00:50,39.88885,N,116.2525,E
1755,3056,2014/6/10,11:00:50,39.69282,N,116.55255,E
2526,3506,2014/6/10,11:00:50,39.88889,N,116.30434,E
2938,4612,2014/6/10,11:00:50,39.89119,N,116.34403,E
3389,4710,2014/6/10,11:00:50,39.89694,N,116.53677,E
4743,6493,2014/6/10,11:00:50,39.91415,N,116.4095,E
5561,6749,2014/6/10,11:00:50,39.96617,N,116.32461,E
5643,6766,2014/6/10,11:00:50,40.00049,N,116.4321,E
6056,6922,2014/6/10,11:00:50,39.95015,N,116.36517,E
6352,7179,2014/6/10,11:00:50,39.94912,N,116.45951,E
105,2083,2014/6/10,11:00:51,39.95773,N,116.37342,E
461,2748,2014/6/10,11:00:51,39.90632,N,116.35708,E
501,2756,2014/6/10,11:00:51,39.89978,N,116.41159,E
1814,3065,2014/6/10,11:00:51,39.91464,N,116.45012,E
1881,3078,2014/6/10,11:00:51,39.97132,N,116.38209,E
3162,4657,2014/6/10,11:00:51,39.876,N,116.36784,E
3465,4733,2014/6/10,11:00:51,39.89135,N,116.44754,E
4126,6175,2014/6/10,11:00:51,39.9662,N,116.43302,E
4238,6253,2014/6/10,11:00:51,39.98238,N,116.32111,E
5534,6746,2014/6/10,11:00:51,39.97828,N,116.56197,E
6022,6874,2014/6/10,11:00:51,39.91847,N,116.39942,E
6102,6930,2014/6/10,11:00:51,39.97811,N,116.56155,E
6353,7179,2014/6/10,11:00:51,39.94912,N,116.45952,E
6430,7255,2014/6/10,11:00:51,39.89411,N,116.45538,E
6717,8162,2014/6/10,11:00:51,39.93557,N,116.06703,E
7181,9323,2014/6/10,11:00:51,39.90414,N,116.45536,E
7738,9688,2014/6/10,11:00:51,39.88033,N,116.26662,E
455,2747,2014/6/10,11:00:52,39.8231,N,116.39581,E
682,2782,2014/6/10,11:00:52,39.97708,N,116.45231,E
1011,2833,2014/6/10,11:00:52,39.7998,N,116.28199,E
3428,4718,2014/6/10,11:00:52,39.90835,N,116.48235,E
3476,5637,2014/6/10,11:00:52,39.95815,N,116.44482,E
3836,5779,2014/6/10,11:00:52,39.89967,N,116.49296,E
4578,6468,2014/6/10,11:00:52,39.96705,N,116.37176,E
5500,6741,2014/6/10,11:00:52,39.96833,N,116.44612,E
6082,6928,2014/6/10,11:00:52,39.97806,N,116.56191,E
7030,8401,2014/6/10,11:00:52,39.99618,N,116.45134,E
7090,8407,2014/6/10,11:00:52,40.058,N,116.33612,E
7245,9329,2014/6/10,11:00:52,40.0296,N,116.60265,E
7336,9336,2014/6/10,11:00:52,39.90801,N,116.5039,E
7348,9337,2014/6/10,11:00:52,39.9797,N,116.3157,E
7547,9448,2014/6/10,11:00:52,39.93365,N,116.34965,E
402,2739,2014/6/10,11:00:53,39.86543,N,116.30387,E
1250,2861,2014/6/10,11:00:53,40.01394,N,116.51215,E
1587,3017,2014/6/10,11:00:53,40.03247,N,116.37125,E
2028,3125,2014/6/10,11:00:53,39.91507,N,116.53473,E
2651,3542,2014/6/10,11:00:53,39.89688,N,116.44012,E
4170,6246,2014/6/10,11:00:53,39.93372,N,116.49988,E
5258,6689,2014/6/10,11:00:53,39.9914,N,116.48944,E
5293,6698,2014/6/10,11:00:53,39.97861,N,116.56054,E
6582,7284,2014/6/10,11:00:53,39.92407,N,116.45593,E
6638,8092,2014/6/10,11:00:53,39.55408,N,115.71792,E
6718,8162,2014/6/10,11:00:53,39.93556,N,116.06704,E
6991,8397,2014/6/10,11:00:53,39.93432,N,116.34937,E
7100,8408,2014/6/10,11:00:53,39.935,N,116.40238,E
7912,9788,2014/6/10,11:00:53,39.89732,N,116.20773,E
8151,10732,2014/6/10,11:00:53,39.9679,N,116.4241,E
214,2709,2014/6/10,11:00:54,39.89946,N,116.48335,E
355,2735,2014/6/10,11:00:54,39.99281,N,116.32556,E
921,2820,2014/6/10,11:00:54,39.8956,N,116.31509,E
990,2830,2014/6/10,11:00:54,39.78576,N,116.28199,E
1240,2858,2014/6/10,11:00:54,40.05327,N,116.58892,E
2299,3392,2014/6/10,11:00:54,39.93466,N,116.49535,E
2314,3421,2014/6/10,11:00:54,40.06566,N,116.58325,E
2430,3479,2014/6/10,11:00:54,39.8505,N,116.31358,E
3281,4680,2014/6/10,11:00:54,39.8448,N,116.41535,E
5081,6642,2014/6/10,11:00:54,39.97953,N,116.56071,E
5303,6699,2014/6/10,11:00:54,39.96988,N,116.25848,E
7061,8404,2014/6/10,11:00:54,40.07598,N,116.36463,E
7161,8414,2014/6/10,11:00:54,40.11682,N,116.61482,E
7555,9449,2014/6/10,11:00:54,40.05001,N,116.61151,E
297,2724,2014/6/10,11:00:55,39.89072,N,116.34243,E
551,2763,2014/6/10,11:00:55,40.00014,N,116.67101,E
856,2810,2014/6/10,11:00:55,39.76598,N,116.57198,E
3576,5664,2014/6/10,11:00:55,39.8925,N,116.43801,E
5203,6677,2014/6/10,11:00:55,39.95264,N,116.45385,E
5385,6715,2014/6/10,11:00:55,39.96764,N,116.3738,E
6507,7269,2014/6/10,11:00:55,40.38607,N,116.84262,E
6719,8162,2014/6/10,11:00:55,39.93554,N,116.06705,E
308,2726,2014/6/10,11:00:56,39.83466,N,116.28143,E
2602,3528,2014/6/10,11:00:56,39.9211,N,116.37866,E
3811,5760,2014/6/10,11:00:56,39.85571,N,116.3992,E
4208,6250,2014/6/10,11:00:56,39.93981,N,116.42988,E
4691,6488,2014/6/10,11:00:56,39.90834,N,116.4349,E
4985,6592,2014/6/10,11:00:56,39.96687,N,116.38238,E
5426,6723,2014/6/10,11:00:56,40.06545,N,117.38928,E
5910,6848,2014/6/10,11:00:56,39.97804,N,116.56196,E
6599,7287,2014/6/10,11:00:56,39.98699,N,116.39372,E
7617,9467,2014/6/10,11:00:56,39.88112,N,116.28921,E
7649,9475,2014/6/10,11:00:56,40.01598,N,116.35229,E
796,2798,2014/6/10,11:00:57,39.92317,N,116.27965,E
1106,2844,2014/6/10,11:00:57,40.01331,N,116.37552,E
1805,3064,2014/6/10,11:00:57,39.93297,N,116.40236,E
2018,3124,2014/6/10,11:00:57,39.97037,N,116.497,E
2886,3895,2014/6/10,11:00:57,39.89145,N,116.40008,E
3369,4707,2014/6/10,11:00:57,39.86903,N,116.5226,E
3556,5658,2014/6/10,11:00:57,40.06972,N,116.23825,E
4568,6467,2014/6/10,11:00:57,39.9091,N,116.53839,E
5145,6663,2014/6/10,11:00:57,39.98,N,116.47027,E
5168,6667,2014/6/10,11:00:57,39.97823,N,116.5617,E
5263,6692,2014/6/10,11:00:57,40.00482,N,116.55918,E
6122,6933,2014/6/10,11:00:57,39.88369,N,116.42528,E
6216,6968,2014/6/10,11:00:57,40.00099,N,116.47219,E
6720,8162,2014/6/10,11:00:57,39.93553,N,116.06705,E
7070,8405,2014/6/10,11:00:57,40.06092,N,116.35381,E
7482,9445,2014/6/10,11:00:57,39.93121,N,116.36559,E
7937,9953,2014/6/10,11:00:57,39.92394,N,116.3501,E
8138,10365,2014/6/10,11:00:57,39.94856,N,116.2435,E
277,2722,2014/6/10,11:00:58,39.89605,N,116.24327,E
742,2790,2014/6/10,11:00:58,39.91051,N,116.33904,E
1691,3042,2014/6/10,11:00:58,39.99689,N,116.50798,E
2517,3502,2014/6/10,11:00:58,39.9128,N,116.28869,E
3073,4643,2014/6/10,11:00:58,39.91302,N,116.57078,E
3856,5788,2014/6/10,11:00:58,39.93168,N,116.37458,E
3876,5801,2014/6/10,11:00:58,39.89735,N,116.56573,E
4403,6311,2014/6/10,11:00:58,39.9564,N,116.45724,E
4436,6420,2014/6/10,11:00:58,39.99732,N,116.45159,E
4598,6470,2014/6/10,11:00:58,39.86403,N,116.4993,E
4902,6560,2014/6/10,11:00:58,39.9775,N,116.33543,E
5515,6743,2014/6/10,11:00:58,39.94811,N,116.36671,E
5730,6801,2014/6/10,11:00:58,39.94558,N,116.2657,E
7432,9431,2014/6/10,11:00:58,39.97352,N,116.46739,E
7437,9432,2014/6/10,11:00:58,39.87853,N,116.31533,E
7829,9754,2014/6/10,11:00:58,39.86092,N,116.37788,E
7957,9955,2014/6/10,11:00:58,39.92979,N,116.53161,E
130,2618,2014/6/10,11:00:59,39.89605,N,116.45437,E
692,2783,2014/6/10,11:00:59,39.88597,N,116.43891,E
844,2809,2014/6/10,11:00:59,39.90684,N,116.45967,E
1539,3009,2014/6/10,11:00:59,40.0372,N,116.30321,E
2051,3132,2014/6/10,11:00:59,39.95564,N,116.45077,E
2693,3549,2014/6/10,11:00:59,39.8993,N,116.37784,E
2959,4615,2014/6/10,11:00:59,39.84653,N,116.24562,E
3617,5669,2014/6/10,11:00:59,40.05166,N,116.38692,E
3954,5827,2014/6/10,11:00:59,39.93151,N,116.31986,E
4014,5846,2014/6/10,11:00:59,39.92402,N,116.48392,E
4947,6586,2014/6/10,11:00:59,39.89969,N,116.40734,E
5213,6679,2014/6/10,11:00:59,39.83554,N,116.36991,E
6412,7252,2014/6/10,11:00:59,39.99228,N,116.42738,E
6721,8162,2014/6/10,11:00:59,39.93553,N,116.06707,E
7922,9800,2014/6/10,11:00:59,39.96757,N,116.40966,E
424,2741,2014/6/10,11:01:00,39.88398,N,116.31117,E
673,2781,2014/6/10,11:01:00,39.94752,N,116.37331,E
1355,2976,2014/6/10,11:01:00,39.96297,N,116.49385,E
1386,2982,2014/6/10,11:01:00,39.89698,N,116.37386,E
2220,3361,2014/6/10,11:01:00,39.84944,N,116.34312,E
2833,3838,2014/6/10,11:01:00,39.90702,N,116.44267,E
3915,5812,2014/6/10,11:01:00,40.2023,N,117.19685,E
3976,5832,2014/6/10,11:01:00,39.90483,N,116.45436,E
7192,9324,2014/6/10,11:01:00,40.08851,N,116.27436,E
7560,9450,2014/6/10,11:01:00,39.72589,N,115.99767,E
8108,10294,2014/6/10,11:01:00,39.8715,N,116.47207,E
58,2072,2014/6/10,11:01:01,39.9594,N,116.40156,E
335,2731,2014/6/10,11:01:01,39.96861,N,116.41857,E
1988,3119,2014/6/10,11:01:01,39.90927,N,116.571,E
2250,3364,2014/6/10,11:01:01,39.86717,N,116.37784,E
2794,3751,2014/6/10,11:01:01,39.96654,N,116.46915,E
3331,4692,2014/6/10,11:01:01,39.96635,N,116.24813,E
4292,6259,2014/6/10,11:01:01,39.93294,N,116.48869,E
4913,6566,2014/6/10,11:01:01,39.97843,N,116.56174,E
4990,6594,2014/6/10,11:01:01,40.01191,N,116.51206,E
5253,6687,2014/6/10,11:01:01,39.93203,N,116.40889,E
6298,7170,2014/6/10,11:01:01,39.86447,N,116.42191,E
6439,7256,2014/6/10,11:01:01,39.77356,N,116.5241,E
7152,8413,2014/6/10,11:01:01,40.01662,N,116.27946,E
446,2745,2014/6/10,11:01:02,39.96863,N,116.49176,E
562,2765,2014/6/10,11:01:02,39.89188,N,116.36283,E
571,2769,2014/6/10,11:01:02,39.98711,N,116.36944,E
2547,3510,2014/6/10,11:01:02,39.99883,N,116.38087,E
3213,4667,2014/6/10,11:01:02,39.95445,N,116.23626,E
3325,4686,2014/6/10,11:01:02,39.89425,N,116.35718,E
3487,5638,2014/6/10,11:01:02,40.07593,N,116.58102,E
3690,5684,2014/6/10,11:01:02,39.90477,N,116.44592,E
4622,6478,2014/6/10,11:01:02,39.86275,N,116.35876,E
